Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1700026234.5972183,26578,1700026234,500468224,sensor_wgs84,0.6468190550804138,0.23636212944984436,0.2882412374019623,0.6653383374214172,2.191447609268152e-06,0.0,0.0,0.0,2.3303763521023143e-06,0.0,0.0,0.0,6.121306645649836e-05,-0.015604318119585514,-0.011334482580423355,0.0041627404280006886,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.02193629741668701,-0.17963218688964844,0.04104921221733093,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.5973918,26579,1700026234,510480384,sensor_wgs84,0.6467856168746948,0.23626472055912018,0.2882610261440277,0.6653968691825867,2.191447609268152e-06,0.0,0.0,0.0,2.3303763521023143e-06,0.0,0.0,0.0,6.121306645649836e-05,-0.020177727565169334,-0.012479518540203571,0.01286169234663248,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.019476652145385742,-0.15326309204101562,0.021244704723358154,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.5974488,26580,1700026234,520496384,sensor_wgs84,0.6467652916908264,0.23613356053829193,0.2882847487926483,0.6654528379440308,2.191447609268152e-06,0.0,0.0,0.0,2.3303763521023143e-06,0.0,0.0,0.0,6.121306645649836e-05,-0.015074493363499641,-0.017024148255586624,0.01890512742102146,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.04478299617767334,-0.09500408172607422,0.016143709421157837,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.59756,26581,1700026234,530512384,sensor_wgs84,0.6467471122741699,0.23597076535224915,0.28829047083854675,0.6655259132385254,2.1819253892296797e-06,0.0,0.0,0.0,2.3181574698348203e-06,0.0,0.0,0.0,6.114415505942359e-05,-0.022659825161099434,-0.02128683775663376,0.008487747050821781,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.054205238819122314,-0.027379989624023438,-0.01808863878250122,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.597631,26582,1700026234,540524800,sensor_wgs84,0.6467118263244629,0.2358115315437317,0.28825509548187256,0.665631890296936,2.1819253892296797e-06,0.0,0.0,0.0,2.3181574698348203e-06,0.0,0.0,0.0,6.114415505942359e-05,-0.027341607958078384,-0.03348057344555855,0.0066219051368534565,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.027442097663879395,-0.06703948974609375,-0.07380890846252441,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.5978298,26583,1700026234,550539520,sensor_wgs84,0.6466650366783142,0.23563243448734283,0.28819480538368225,0.6657668948173523,2.1819253892296797e-06,0.0,0.0,0.0,2.3181574698348203e-06,0.0,0.0,0.0,6.114415505942359e-05,-0.0313844196498394,-0.0382697731256485,0.005891457665711641,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.014259874820709229,-0.04680633544921875,-0.04444068670272827,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.5978734,26584,1700026234,560555776,sensor_wgs84,0.6466132402420044,0.2354564219713211,0.28812795877456665,0.6659083962440491,2.1819253892296797e-06,0.0,0.0,0.0,2.3181574698348203e-06,0.0,0.0,0.0,6.114415505942359e-05,-0.03198546543717384,-0.035022929310798645,0.004541883245110512,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.04584050178527832,0.0003299713134765625,-0.04582613706588745,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.5979245,26585,1700026234,570567680,sensor_wgs84,0.6465614438056946,0.23529116809368134,0.2880755364894867,0.666039764881134,2.1819253892296797e-06,0.0,0.0,0.0,2.3181574698348203e-06,0.0,0.0,0.0,6.114415505942359e-05,-0.028600702062249184,-0.02598448470234871,0.00225160107947886,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.08478289842605591,-0.009075164794921875,0.03429603576660156,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.597968,26586,1700026234,580581120,sensor_wgs84,0.6465182900428772,0.2351328730583191,0.288064569234848,0.6661422848701477,2.1819253892296797e-06,0.0,0.0,0.0,2.3181574698348203e-06,0.0,0.0,0.0,6.114415505942359e-05,-0.02734377048909664,-0.021404484286904335,0.01338837668299675,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.09751075506210327,0.05751323699951172,0.004580140113830566,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.6089253,26587,1700026234,590597888,sensor_wgs84,0.646571159362793,0.23467116057872772,0.28774863481521606,0.6663902401924133,2.1819253892296797e-06,0.0,0.0,0.0,2.3181574698348203e-06,0.0,0.0,0.0,6.114415505942359e-05,-0.02784455008804798,-0.016781412065029144,0.017086684703826904,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.10861736536026001,0.1045684814453125,-0.04221022129058838,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
