Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance
1700026238.3170428,26953,1700026238,256528896,sensor_wgs84,,0.0,0.0,0.0,0.6358882784843445,0.25229641795158386,0.27766868472099304,0.6744573712348938,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0843666431373753e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.195192342816467e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.033192775255409e-05)",0.0,0.0,0.0,-0.03517453372478485,-0.04037846252322197,0.001348584657534957,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.3170698,26954,1700026238,266546176,sensor_wgs84,,0.0,0.0,0.0,0.6358311176300049,0.2520902156829834,0.27759885787963867,0.6746170520782471,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0843666431373753e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.195192342816467e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.033192775255409e-05)",0.0,0.0,0.0,-0.030819782987236977,-0.036504194140434265,0.0063386340625584126,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.3171332,26955,1700026238,276560384,sensor_wgs84,,0.0,0.0,0.0,0.6357823014259338,0.25189027190208435,0.27757978439331055,0.6747457385063171,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0843666431373753e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.195192342816467e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.033192775255409e-05)",0.0,0.0,0.0,-0.03221571072936058,-0.03321976587176323,0.016178224235773087,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.3171642,26956,1700026238,286576128,sensor_wgs84,,0.0,0.0,0.0,0.6357285380363464,0.25167199969291687,0.27759644389152527,0.6748708486557007,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0843666431373753e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.195192342816467e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.033192775255409e-05)",0.0,0.0,0.0,-0.036307498812675476,-0.031131591647863388,0.02098913863301277,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.3172042,26957,1700026238,296595200,sensor_wgs84,,0.0,0.0,0.0,0.6356692910194397,0.25145649909973145,0.2776294946670532,0.6749933362007141,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0977919904156903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2084420710530663e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0359246128088026e-05)",0.0,0.0,0.0,-0.03759118542075157,-0.027358079329133034,0.022636976093053818,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.3218665,26958,1700026238,306609920,sensor_wgs84,,0.0,0.0,0.0,0.6356022953987122,0.2512345016002655,0.27767854928970337,0.6751190423965454,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0977919904156903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2084420710530663e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0359246128088026e-05)",0.0,0.0,0.0,-0.04080907627940178,-0.02518611028790474,0.02564338594675064,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.3626456,26959,1700026238,316626432,sensor_wgs84,,0.0,0.0,0.0,0.6355392336845398,0.2510329782962799,0.2777119576931,0.6752395033836365,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0977919904156903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2084420710530663e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0359246128088026e-05)",0.0,0.0,0.0,-0.035169243812561035,-0.028010638430714607,0.018228070810437202,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.362734,26960,1700026238,326644736,sensor_wgs84,,0.0,0.0,0.0,0.635480523109436,0.250831663608551,0.27772727608680725,0.6753633618354797,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0977919904156903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2084420710530663e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0359246128088026e-05)",0.0,0.0,0.0,-0.033246878534555435,-0.02785731665790081,0.01960698887705803,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.4064999,26961,1700026238,336658432,sensor_wgs84,,0.0,0.0,0.0,0.6354159116744995,0.2506590485572815,0.27773934602737427,0.6754832863807678,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0977919904156903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2084420710530663e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0359246128088026e-05)",0.0,0.0,0.0,-0.028072848916053772,-0.016343669965863228,0.01734926737844944,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.4066596,26962,1700026238,346675200,sensor_wgs84,,0.0,0.0,0.0,0.6354925036430359,0.25022393465042114,0.277491956949234,0.6756742000579834,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0977919904156903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2084420710530663e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0359246128088026e-05)",0.0,0.0,0.0,-0.024089401587843895,-0.004008128307759762,0.024943163618445396,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.406807,26963,1700026238,356692736,sensor_wgs84,,0.0,0.0,0.0,0.6354413032531738,0.2501375377178192,0.27762648463249207,0.6756990551948547,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0977919904156903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2084420710530663e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0359246128088026e-05)",0.0,0.0,0.0,-0.024682700634002686,0.017564205452799797,0.02579263038933277,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.406866,26964,1700026238,366712064,sensor_wgs84,,0.0,0.0,0.0,0.6353682279586792,0.25009554624557495,0.2778189182281494,0.6757041811943054,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0977919904156903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2084420710530663e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0359246128088026e-05)",0.0,0.0,0.0,-0.024308573454618454,0.032214075326919556,0.023886192589998245,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.4069197,26965,1700026238,376728320,sensor_wgs84,,0.0,0.0,0.0,0.6352937817573547,0.25005191564559937,0.2780187427997589,0.6757081747055054,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0977919904156903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2084420710530663e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0359246128088026e-05)",0.0,0.0,0.0,-0.01797853782773018,0.013539544306695461,0.030885783955454826,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.4503303,26966,1700026238,386746368,sensor_wgs84,,0.0,0.0,0.0,0.6352560520172119,0.2499847412109375,0.27818480134010315,0.6757001280784607,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0977919904156903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2084420710530663e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0359246128088026e-05)",0.0,0.0,0.0,-0.014272353611886501,0.0033480310812592506,0.02733246609568596,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.4503672,26967,1700026238,396765952,sensor_wgs84,,0.0,0.0,0.0,0.635265052318573,0.2498728185892105,0.2782638370990753,0.6757006049156189,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0977919904156903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2084420710530663e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0359246128088026e-05)",0.0,0.0,0.0,-0.006146049126982689,-0.015615254640579224,0.022937845438718796,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.4504163,26968,1700026238,406781696,sensor_wgs84,,0.0,0.0,0.0,0.6352977752685547,0.24971234798431396,0.2782401740550995,0.6757387518882751,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0977919904156903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2084420710530663e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0359246128088026e-05)",0.0,0.0,0.0,-0.013976383022964,-0.040714796632528305,0.0068178484216332436,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.4504428,26969,1700026238,416798976,sensor_wgs84,,0.0,0.0,0.0,0.635327935218811,0.24954627454280853,0.2781282961368561,0.6758178472518921,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0977919904156903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2084420710530663e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0359246128088026e-05)",0.0,0.0,0.0,-0.01134736742824316,-0.04505882039666176,-0.009076147340238094,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.4504702,26970,1700026238,426819072,sensor_wgs84,,0.0,0.0,0.0,0.6353349685668945,0.24936443567276,0.277946799993515,0.6759530305862427,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0977919904156903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2084420710530663e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0359246128088026e-05)",0.0,0.0,0.0,-0.019289782270789146,-0.05244797095656395,-0.013412030413746834,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.4953918,26971,1700026238,436841216,sensor_wgs84,,0.0,0.0,0.0,0.6353249549865723,0.24919840693473816,0.2777390778064728,0.6761090159416199,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0977919904156903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2084420710530663e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0359246128088026e-05)",0.0,0.0,0.0,-0.02019699104130268,-0.05532281845808029,-0.01631144993007183,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.4954104,26972,1700026238,446859008,sensor_wgs84,,0.0,0.0,0.0,0.6353113651275635,0.24904458224773407,0.277556836605072,0.6762532591819763,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0977919904156903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2084420710530663e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0359246128088026e-05)",0.0,0.0,0.0,-0.016386136412620544,-0.049364253878593445,-0.010399204678833485,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.4954374,26973,1700026238,456879872,sensor_wgs84,,0.0,0.0,0.0,0.6353240609169006,0.24888375401496887,0.2774029076099396,0.6763637661933899,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0977919904156903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2084420710530663e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0359246128088026e-05)",0.0,0.0,0.0,-0.006975973956286907,-0.04343944415450096,-0.00573365343734622,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.4955142,26974,1700026238,466896384,sensor_wgs84,,0.0,0.0,0.0,0.6353585720062256,0.24873274564743042,0.2773025631904602,0.6764280200004578,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0977919904156903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2084420710530663e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0359246128088026e-05)",0.0,0.0,0.0,-0.005958064459264278,-0.03251006454229355,0.009216947481036186,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.4983315,26975,1700026238,476914432,sensor_wgs84,,0.0,0.0,0.0,0.6353968977928162,0.24860382080078125,0.2772606909275055,0.67645663022995,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0977919904156903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2084420710530663e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0359246128088026e-05)",0.0,0.0,0.0,-0.00040803663432598114,-0.02002815529704094,0.010742508806288242,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.5087042,26976,1700026238,486934272,sensor_wgs84,,0.0,0.0,0.0,0.635418176651001,0.24851860105991364,0.27726274728775024,0.6764670610427856,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0977919904156903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2084420710530663e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0359246128088026e-05)",0.0,0.0,0.0,-0.0008978659752756357,-0.011126103810966015,0.010883146896958351,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.5603588,26977,1700026238,496949760,sensor_wgs84,,0.0,0.0,0.0,0.6354197263717651,0.24847647547721863,0.2773061692714691,0.6764633059501648,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0903206629097065e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1983827128155622e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.028887913962972e-05)",0.0,0.0,0.0,-0.005237379111349583,0.007675656117498875,0.0166409220546484,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.560683,26978,1700026238,506966784,sensor_wgs84,,0.0,0.0,0.0,0.6354007124900818,0.24845705926418304,0.277400404214859,0.6764496564865112,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0903206629097065e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1983827128155622e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.028887913962972e-05)",0.0,0.0,0.0,-0.007682960480451584,0.009958012029528618,0.012653849087655544,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026238.5607157,26979,1700026238,516985856,sensor_wgs84,,0.0,0.0,0.0,0.6353704929351807,0.2484404295682907,0.27749884128570557,0.6764438152313232,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0903206629097065e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1983827128155622e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.028887913962972e-05)",0.0,0.0,0.0,-0.00792729388922453,0.007822699844837189,0.009676191955804825,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
