Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1700026355.9443936,38595,1700026355,924776704,gx5_link,0.6827961802482605,0.09544554352760315,0.18120233714580536,0.7013168334960938,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.01513304840773344,0.007193590048700571,0.05753353238105774,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-1.0472446151316166,-9.466128589856623,-0.5575876689990982,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026355.9544227,38596,1700026355,934795264,gx5_link,0.6827701926231384,0.0952966958284378,0.18133467435836792,0.7013280987739563,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.01064551156014204,0.006907017435878515,0.04305611178278923,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.9704966718200594,-9.371048505714535,-0.5140805722385645,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026355.9626768,38597,1700026355,944810752,gx5_link,0.6827540993690491,0.09514332562685013,0.1813671737909317,0.7013561725616455,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.006016527768224478,-0.004040557891130447,0.0317552424967289,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.9625660249512642,-9.395980117875338,-0.607038805388473,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026355.9742603,38598,1700026355,954829312,gx5_link,0.6827549338340759,0.09491479396820068,0.18126808106899261,0.7014120221138,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.006576767656952143,-0.0305958054959774,0.022292889654636383,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.9615025604382157,-9.413006071478128,-0.6769063780691474,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026355.9863095,38599,1700026355,964849152,gx5_link,0.6827726364135742,0.09459516406059265,0.18105298280715942,0.7014935612678528,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.00735210906714201,-0.060525912791490555,0.01648501306772232,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.973384867542237,-9.412713226011395,-0.6950757295534015,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026355.9967387,38600,1700026355,974869504,gx5_link,0.6828168034553528,0.09413471817970276,0.18074913322925568,0.7015907764434814,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.007129273843020201,-0.09388713538646698,0.021393727511167526,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-1.0193626287326216,-9.472968080487847,-0.7005917895611375,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026356.003479,38601,1700026355,984886784,gx5_link,0.6829249262809753,0.09348435699939728,0.18043722212314606,0.7016527652740479,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.002787089440971613,-0.12443767488002777,0.04324192926287651,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-1.0981618785507976,-9.496768642792105,-0.6993956385791301,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026356.0154593,38602,1700026355,994906112,gx5_link,0.6831007599830627,0.09271146357059479,0.18010172247886658,0.7016704082489014,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.005819873884320259,-0.1477227509021759,0.054334912449121475,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-1.177037481540814,-9.362353742605448,-0.6175313021019101,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026356.0237262,38603,1700026356,4922368,gx5_link,0.6833398342132568,0.09194298833608627,0.17971853911876678,0.7016369700431824,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.015295385383069515,-0.15813592076301575,0.049886178225278854,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-1.2740152890630065,-9.2967768163234,-0.42710207108538595,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026356.0349815,38604,1700026356,14939136,gx5_link,0.6835830807685852,0.09130403399467468,0.17931246757507324,0.701587438583374,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.018979214131832123,-0.14719714224338531,0.02953001856803894,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-1.343246500068903,-9.27377938709557,-0.3072272625025362,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
