Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1700026481.3781688,51227,1700026481,304535552,sensor_wgs84,0.654853880405426,0.13622674345970154,0.17415228486061096,0.7226892113685608,2.057479922304992e-06,0.0,0.0,0.0,2.3502247316594727e-06,0.0,0.0,0.0,6.63131711449447e-05,0.002106558997184038,-0.023702794685959816,0.0041319262236356735,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.0022774338722229004,-0.07435798645019531,-0.01231229305267334,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.378238,51228,1700026481,314552064,sensor_wgs84,0.6548922061920166,0.13611799478530884,0.17408987879753113,0.7226900458335876,2.057479922304992e-06,0.0,0.0,0.0,2.3502247316594727e-06,0.0,0.0,0.0,6.63131711449447e-05,0.005530206952244043,-0.024030372500419617,0.010759344324469566,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.008425325155258179,-0.12198829650878906,-0.03866851329803467,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.3782766,51229,1700026481,324564224,sensor_wgs84,0.6549408435821533,0.13599242269992828,0.17402927577495575,0.7226842045783997,2.057479922304992e-06,0.0,0.0,0.0,2.3502247316594727e-06,0.0,0.0,0.0,6.63131711449447e-05,0.005026302766054869,-0.028688957914710045,0.007670392747968435,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.03215897083282471,-0.0969228744506836,-0.1387791633605957,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.3783941,51230,1700026481,334578176,sensor_wgs84,0.6549724340438843,0.1357496827840805,0.17376230657100677,0.7227655053138733,2.057479922304992e-06,0.0,0.0,0.0,2.3502247316594727e-06,0.0,0.0,0.0,6.63131711449447e-05,-0.016643330454826355,-0.0495389848947525,-0.01082201674580574,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.039531856775283813,-0.06429862976074219,-0.17430341243743896,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.3784995,51231,1700026481,344593664,sensor_wgs84,0.6549190878868103,0.13559335470199585,0.17354300618171692,0.7228957414627075,2.057479922304992e-06,0.0,0.0,0.0,2.3502247316594727e-06,0.0,0.0,0.0,6.63131711449447e-05,-0.027992310002446175,-0.06025541573762894,-0.023418884724378586,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.036119818687438965,-0.053508758544921875,-0.15935122966766357,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.3785498,51232,1700026481,354606336,sensor_wgs84,0.6548222899436951,0.13540613651275635,0.17325957119464874,0.7230865359306335,2.0463091225057643e-06,0.0,0.0,0.0,2.3360574371992425e-06,0.0,0.0,0.0,6.625195182438995e-05,-0.03984349966049194,-0.07316827028989792,-0.028411701321601868,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.009445995092391968,-0.05647754669189453,-0.17024743556976318,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.3827233,51233,1700026481,364622080,sensor_wgs84,0.6546974182128906,0.1351802498102188,0.17295463383197784,0.7233147621154785,2.0463091225057643e-06,0.0,0.0,0.0,2.3360574371992425e-06,0.0,0.0,0.0,6.625195182438995e-05,-0.05030561238527298,-0.07565462589263916,-0.025106608867645264,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.04405847191810608,-0.09080314636230469,-0.1408594846725464,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.4018831,51234,1700026481,374644480,sensor_wgs84,0.6545636057853699,0.13492019474506378,0.1726924479007721,0.7235470414161682,2.0463091225057643e-06,0.0,0.0,0.0,2.3360574371992425e-06,0.0,0.0,0.0,6.625195182438995e-05,-0.049033310264348984,-0.06910552084445953,-0.005736147984862328,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.10053110122680664,-0.04586029052734375,-0.009462118148803711,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.4019365,51235,1700026481,384657664,sensor_wgs84,0.6544432044029236,0.1346776783466339,0.17250707745552063,0.7237453460693359,2.0463091225057643e-06,0.0,0.0,0.0,2.3360574371992425e-06,0.0,0.0,0.0,6.625195182438995e-05,-0.04383797198534012,-0.05083243548870087,-0.002851333701983094,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.13710734248161316,0.021631240844726562,0.12460166215896606,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.410858,51236,1700026481,394672384,sensor_wgs84,0.6543168425559998,0.13452491164207458,0.17242278158664703,0.7239080667495728,2.0463091225057643e-06,0.0,0.0,0.0,2.3360574371992425e-06,0.0,0.0,0.0,6.625195182438995e-05,-0.039090562611818314,-0.012923327274620533,-0.0005061158444732428,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.13891223073005676,0.046500205993652344,0.23027712106704712,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.4228005,51237,1700026481,404688896,sensor_wgs84,0.6541832685470581,0.13449591398239136,0.17245233058929443,0.7240272164344788,2.0463091225057643e-06,0.0,0.0,0.0,2.3360574371992425e-06,0.0,0.0,0.0,6.625195182438995e-05,-0.03324434533715248,0.019696656614542007,-0.0017233112594112754,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.09577494859695435,0.06766796112060547,0.2672383189201355,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.4297123,51238,1700026481,414700544,sensor_wgs84,0.6540329456329346,0.13459907472133636,0.17257636785507202,0.7241142392158508,2.0463091225057643e-06,0.0,0.0,0.0,2.3360574371992425e-06,0.0,0.0,0.0,6.625195182438995e-05,-0.02989744208753109,0.044378869235515594,-0.004392398055642843,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.007627129554748535,0.1295480728149414,0.13884985446929932,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.4401202,51239,1700026481,424714240,sensor_wgs84,0.6538583040237427,0.13477823138237,0.1726950705051422,0.7242103219032288,2.0463091225057643e-06,0.0,0.0,0.0,2.3360574371992425e-06,0.0,0.0,0.0,6.625195182438995e-05,-0.04033452272415161,0.046533387154340744,-0.019154267385601997,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0748293399810791,0.2037200927734375,-0.06947612762451172,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.452941,51240,1700026481,434730752,sensor_wgs84,0.6536632776260376,0.13499772548675537,0.17273516952991486,0.7243359088897705,2.0463091225057643e-06,0.0,0.0,0.0,2.3360574371992425e-06,0.0,0.0,0.0,6.625195182438995e-05,-0.03679158538579941,0.03389382362365723,-0.03985502943396568,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.14948102831840515,0.2542877197265625,-0.2457876205444336,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.4598222,51241,1700026481,444744448,sensor_wgs84,0.6534684300422668,0.1351826786994934,0.1726371943950653,0.7245005965232849,2.0463091225057643e-06,0.0,0.0,0.0,2.3360574371992425e-06,0.0,0.0,0.0,6.625195182438995e-05,-0.04133158549666405,0.0014529108302667737,-0.057879913598299026,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.20420080423355103,0.29831790924072266,-0.3518404960632324,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.4716468,51242,1700026481,454759680,sensor_wgs84,0.6533039808273315,0.13531482219696045,0.1723749041557312,0.7246866226196289,2.0463091225057643e-06,0.0,0.0,0.0,2.3360574371992425e-06,0.0,0.0,0.0,6.625195182438995e-05,-0.034321848303079605,-0.02848380245268345,-0.07163428515195847,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.23182135820388794,0.2899761199951172,-0.3303266763687134,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.4898622,51243,1700026481,464783104,sensor_wgs84,0.6531879901885986,0.13537177443504333,0.1719963699579239,0.724870502948761,2.0463091225057643e-06,0.0,0.0,0.0,2.3360574371992425e-06,0.0,0.0,0.0,6.625195182438995e-05,-0.017849937081336975,-0.05188228189945221,-0.06735339015722275,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.2109510898590088,0.23914432525634766,-0.2896549701690674,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.4974353,51244,1700026481,474800896,sensor_wgs84,0.6531426906585693,0.13535910844802856,0.17155252397060394,0.7250187993049622,2.0463091225057643e-06,0.0,0.0,0.0,2.3360574371992425e-06,0.0,0.0,0.0,6.625195182438995e-05,-0.010299185290932655,-0.06842460483312607,-0.0648391842842102,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.16612569987773895,0.20327281951904297,-0.17814111709594727,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.5007923,51245,1700026481,484815360,sensor_wgs84,0.65315842628479,0.13529250025749207,0.17111055552959442,0.7251214981079102,2.0463091225057643e-06,0.0,0.0,0.0,2.3360574371992425e-06,0.0,0.0,0.0,6.625195182438995e-05,0.006585852243006229,-0.07281476259231567,-0.0479213185608387,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.12506121397018433,0.19103145599365234,-0.06523001194000244,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.5138078,51246,1700026481,494832640,sensor_wgs84,0.6532379984855652,0.13521458208560944,0.17070835828781128,0.725159227848053,2.0463091225057643e-06,0.0,0.0,0.0,2.3360574371992425e-06,0.0,0.0,0.0,6.625195182438995e-05,0.01952326111495495,-0.06617914140224457,-0.04369121789932251,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0823913961648941,0.13665199279785156,0.04847252368927002,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.5320592,51247,1700026481,504845568,sensor_wgs84,0.6533650755882263,0.13514046370983124,0.17037521302700043,0.7251368761062622,2.0463091225057643e-06,0.0,0.0,0.0,2.3360574371992425e-06,0.0,0.0,0.0,6.625195182438995e-05,0.03851570934057236,-0.05411845073103905,-0.03003956750035286,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.03925442695617676,0.006836891174316406,0.09218013286590576,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.5321276,51248,1700026481,514859264,sensor_wgs84,0.6535305976867676,0.13506734371185303,0.170131117105484,0.7250585556030273,2.0463091225057643e-06,0.0,0.0,0.0,2.3360574371992425e-06,0.0,0.0,0.0,6.625195182438995e-05,0.039455097168684006,-0.03084496781229973,-0.006793437525629997,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.018607959151268005,-0.10334968566894531,0.12673377990722656,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.5430655,51249,1700026481,524875776,sensor_wgs84,0.6536945700645447,0.13498970866203308,0.17001406848430634,0.724952757358551,2.0463091225057643e-06,0.0,0.0,0.0,2.3360574371992425e-06,0.0,0.0,0.0,6.625195182438995e-05,0.034562863409519196,-0.022454170510172844,0.007362261414527893,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0029657483100891113,-0.1360158920288086,0.07785755395889282,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.5496488,51250,1700026481,534888448,sensor_wgs84,0.6538467407226562,0.13489998877048492,0.1699397712945938,0.7248495817184448,2.0463091225057643e-06,0.0,0.0,0.0,2.3360574371992425e-06,0.0,0.0,0.0,6.625195182438995e-05,0.03124009445309639,-0.024681201204657555,0.007475467398762703,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.021908774971961975,-0.12261199951171875,0.05572354793548584,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.5616164,51251,1700026481,544903168,sensor_wgs84,0.6539573669433594,0.1347893327474594,0.1698634922504425,0.724788248538971,2.0463091225057643e-06,0.0,0.0,0.0,2.3360574371992425e-06,0.0,0.0,0.0,6.625195182438995e-05,0.015031056478619576,-0.029319386929273605,0.0041244616732001305,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.02143828570842743,-0.17422103881835938,-0.02845919132232666,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.5896533,51252,1700026481,554926080,sensor_wgs84,0.6540189981460571,0.13461939990520477,0.16978269815444946,0.7247832417488098,2.0553914678644788e-06,0.0,0.0,0.0,2.348307999575292e-06,0.0,0.0,0.0,6.63051171499035e-05,2.5247340090572834e-05,-0.04156434163451195,0.015324873849749565,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.016360878944396973,-0.19381999969482422,-0.07268655300140381,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.5897162,51253,1700026481,564943360,sensor_wgs84,0.6540431380271912,0.13438689708709717,0.16970759630203247,0.7248221039772034,2.0553914678644788e-06,0.0,0.0,0.0,2.348307999575292e-06,0.0,0.0,0.0,6.63051171499035e-05,-0.014091046527028084,-0.04776730015873909,0.01928771287202835,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.016653165221214294,-0.1382436752319336,-0.008638620376586914,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.5934448,51254,1700026481,574958592,sensor_wgs84,0.6540472507476807,0.1341245472431183,0.16963720321655273,0.724883496761322,2.0553914678644788e-06,0.0,0.0,0.0,2.348307999575292e-06,0.0,0.0,0.0,6.63051171499035e-05,-0.01604381948709488,-0.05169936269521713,0.025255000218749046,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.028974637389183044,-0.0871896743774414,0.04726541042327881,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.6024637,51255,1700026481,584974080,sensor_wgs84,0.6540449857711792,0.13375642895698547,0.1694619208574295,0.7249945998191833,2.0553914678644788e-06,0.0,0.0,0.0,2.348307999575292e-06,0.0,0.0,0.0,6.63051171499035e-05,-0.018369169905781746,-0.040860991925001144,0.0309875700622797,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.025131791830062866,-0.13484859466552734,0.036254167556762695,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.6116111,51256,1700026481,594986752,sensor_wgs84,0.6540341377258301,0.13349680602550507,0.1694958209991455,0.725044310092926,2.0553914678644788e-06,0.0,0.0,0.0,2.348307999575292e-06,0.0,0.0,0.0,6.63051171499035e-05,-0.015086891129612923,-0.02346741408109665,0.04300898313522339,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.02862459421157837,-0.1677703857421875,-0.014479756355285645,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.6217947,51257,1700026481,605001216,sensor_wgs84,0.6540540456771851,0.133231520652771,0.1696172058582306,0.725046694278717,2.0553914678644788e-06,0.0,0.0,0.0,2.348307999575292e-06,0.0,0.0,0.0,6.63051171499035e-05,-0.00612144498154521,-0.019586943089962006,0.0563434399664402,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.048232972621917725,-0.08439922332763672,-0.046245694160461426,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.632683,51258,1700026481,615016960,sensor_wgs84,0.6541135311126709,0.13298551738262177,0.16976264119148254,0.7250041365623474,2.0553914678644788e-06,0.0,0.0,0.0,2.348307999575292e-06,0.0,0.0,0.0,6.63051171499035e-05,0.004055487923324108,-0.01906474307179451,0.056913964450359344,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.06076920032501221,-0.042296409606933594,-0.16809606552124023,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.6484625,51259,1700026481,625028096,sensor_wgs84,0.6542034149169922,0.1327434778213501,0.16986574232578278,0.724943220615387,2.0553914678644788e-06,0.0,0.0,0.0,2.348307999575292e-06,0.0,0.0,0.0,6.63051171499035e-05,0.01467849314212799,-0.027688084170222282,0.0537559948861599,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.05052521824836731,-0.063751220703125,-0.24119961261749268,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026481.651228,51260,1700026481,635041280,sensor_wgs84,0.654302716255188,0.1324833482503891,0.16990026831626892,0.7248931527137756,2.0553914678644788e-06,0.0,0.0,0.0,2.348307999575292e-06,0.0,0.0,0.0,6.63051171499035e-05,0.00894547812640667,-0.040879666805267334,0.03793097659945488,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.006429076194763184,-0.0695333480834961,-0.18702375888824463,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
