Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1700026234.5974052,26507,1700026234,510710272,gx5_link,0.6794705986976624,0.10915812849998474,0.15794730186462402,0.7081362009048462,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.01717347279191017,-0.011547035537660122,0.013156658038496971,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.5495690515859052,-9.932782809531687,-0.47787009875960645,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.5975466,26508,1700026234,520726528,gx5_link,0.6794347167015076,0.10902703553438187,0.15795134007930756,0.7081900238990784,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.017951268702745438,-0.016003713011741638,0.016795476898550987,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.5369792537996545,-9.873746098673344,-0.4990513088783249,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.597597,26509,1700026234,530742528,gx5_link,0.6793836355209351,0.10888013243675232,0.15790699422359467,0.7082713842391968,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.020676391199231148,-0.02250557206571102,0.011695637367665768,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.5308441485781222,-9.824206699478626,-0.5262486374814063,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.5976975,26510,1700026234,540766464,gx5_link,0.6793085932731628,0.10872220993041992,0.1578267216682434,0.7083855271339417,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.026385419070720673,-0.028384435921907425,0.006700517609715462,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.5497649394841865,-9.834617034333943,-0.5687751257067546,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.5978189,26511,1700026234,550781440,gx5_link,0.6792264580726624,0.10854385793209076,0.15772999823093414,0.7085132598876953,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.030204879119992256,-0.03358907252550125,0.005344058386981487,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.5790731227613986,-9.808490074908732,-0.5514804016325623,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.597894,26512,1700026234,560797696,gx5_link,0.6791481375694275,0.10838065296411514,0.15764255821704865,0.7086326479911804,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.030230741947889328,-0.03240334987640381,0.004337025806307793,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.6145587160319089,-9.7698163531214,-0.543403806954436,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.5979707,26513,1700026234,570815744,gx5_link,0.6790787577629089,0.10822944343090057,0.15759716928005219,0.7087324857711792,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.028088722378015518,-0.026545923203229904,0.00806206464767456,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.6552937542632222,-9.771440739452839,-0.5181255002478138,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.6001172,26514,1700026234,580829696,gx5_link,0.6790151596069336,0.10807288438081741,0.15759989619255066,0.7088165879249573,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.025851324200630188,-0.02076691947877407,0.013948226347565651,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.6786028067234903,-9.732916070747375,-0.5380868131827563,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.6094797,26515,1700026234,590846464,gx5_link,0.6789363622665405,0.10790912806987762,0.15763762593269348,0.70890873670578,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.028062401339411736,-0.01593788154423237,0.018596479669213295,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.6856305134031921,-9.684198509329557,-0.5633784177623689,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.6201508,26516,1700026234,600864256,gx5_link,0.6788524389266968,0.10778229683637619,0.15771576762199402,0.7089908719062805,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.027317602187395096,-0.005994346924126148,0.022007478401064873,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.6484226994499563,-9.647106503775715,-0.5424318931823596,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.6287713,26517,1700026234,610877952,gx5_link,0.6787809729576111,0.10765501856803894,0.15784737467765808,0.7090493440628052,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.023753711953759193,0.0019980769138783216,0.030795322731137276,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.6147717742606997,-9.624011459392309,-0.586721080231294,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.6389554,26518,1700026234,620893440,gx5_link,0.6787389516830444,0.10747262090444565,0.15802758932113647,0.7090771198272705,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.01367406640201807,0.00378885748796165,0.04666449502110481,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.5977463321145624,-9.618929626083373,-0.6689543961513787,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.65575,26519,1700026234,630917120,gx5_link,0.6787506341934204,0.10725344717502594,0.15825624763965607,0.7090482115745544,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.001303737866692245,0.003959242720156908,0.06140497699379921,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.5956683202641084,-9.595273440685867,-0.7074220739725977,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.6588624,26520,1700026234,640931328,gx5_link,0.6788082718849182,0.10702108591794968,0.15849736332893372,0.7089741826057434,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.009106882847845554,0.0029595002997666597,0.06678768992424011,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.5951872222162783,-9.493734389662743,-0.6826870072972029,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.679773,26521,1700026234,650948352,gx5_link,0.6788747310638428,0.10682597011327744,0.1586846262216568,0.7088980674743652,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.012348601594567299,-7.430277764797211e-05,0.05725177004933357,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.6214869078598916,-9.46479529542625,-0.6355684785738587,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.6848962,26522,1700026234,661965312,gx5_link,0.678941011428833,0.1066625788807869,0.15882079303264618,0.7088286876678467,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.014739558100700378,-0.001953925471752882,0.04647865146398544,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.6302778978850692,-9.491915942063928,-0.6373440368790179,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.6948493,26523,1700026234,672983040,gx5_link,0.6790065169334412,0.10651279985904694,0.1589311808347702,0.7087637782096863,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.015078330412507057,-0.0034237608779221773,0.040519677102565765,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.6238633546676486,-9.52147287593782,-0.6417960478518158,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026234.7010236,26524,1700026234,682997248,gx5_link,0.6790745258331299,0.10637035220861435,0.15899823606014252,0.7087050676345825,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.017352145165205002,-0.007179669104516506,0.03289887681603432,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.6150953801918775,-9.531389874318242,-0.6551232200019061,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
