Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1700026355.8983693,38693,1700026355,814740224,sensor_wgs84,0.6673460006713867,0.16690845787525177,0.25167569518089294,0.6807718873023987,1.6800969517824423e-06,0.0,0.0,0.0,1.9525944722348365e-06,0.0,0.0,0.0,5.6068898801617814e-05,0.024418905377388,-0.1489890217781067,0.05837365984916687,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.25422465801239014,0.15988445281982422,0.3437160849571228,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026355.8984563,38694,1700026355,824756480,sensor_wgs84,0.6676011085510254,0.16637536883354187,0.25133827328681946,0.6807768940925598,1.6800969517824423e-06,0.0,0.0,0.0,1.9525944722348365e-06,0.0,0.0,0.0,5.6068898801617814e-05,0.017889300361275673,-0.11104477941989899,0.00732076819986105,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.22657525539398193,0.07821083068847656,0.39676034450531006,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026355.8984776,38695,1700026355,834772992,sensor_wgs84,0.6677568554878235,0.16611459851264954,0.250953733921051,0.680829644203186,1.6800969517824423e-06,0.0,0.0,0.0,1.9525944722348365e-06,0.0,0.0,0.0,5.6068898801617814e-05,0.008636577054858208,-0.071342334151268,-0.021896647289395332,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.2516336441040039,-0.14158344268798828,0.31001541018486023,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026355.898497,38696,1700026355,844785920,sensor_wgs84,0.6678835153579712,0.1657549887895584,0.25046801567077637,0.6809719204902649,1.6800969517824423e-06,0.0,0.0,0.0,1.9525944722348365e-06,0.0,0.0,0.0,5.6068898801617814e-05,-0.008734467439353466,-0.05393184348940849,-0.006432856898754835,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.2799798250198364,-0.36168670654296875,0.05453488230705261,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026355.8985517,38697,1700026355,854801152,sensor_wgs84,0.6679162979125977,0.16555429995059967,0.2503392696380615,0.6810358166694641,1.6800969517824423e-06,0.0,0.0,0.0,1.9525944722348365e-06,0.0,0.0,0.0,5.6068898801617814e-05,-0.01734050363302231,-0.04480944201350212,0.028446897864341736,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.2754775285720825,-0.4821643829345703,-0.020665109157562256,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026355.8985722,38698,1700026355,864819456,sensor_wgs84,0.6679484844207764,0.1652214080095291,0.2503882646560669,0.6810671091079712,1.6800969517824423e-06,0.0,0.0,0.0,1.9525944722348365e-06,0.0,0.0,0.0,5.6068898801617814e-05,-0.019484562799334526,-0.03911200538277626,0.06382431834936142,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.24357497692108154,-0.2396106719970703,-0.008043289184570312,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026355.8985913,38699,1700026355,874832896,sensor_wgs84,0.6679990887641907,0.16479402780532837,0.25051334500312805,0.6810751557350159,1.6768569705317982e-06,0.0,0.0,0.0,1.9439900977877376e-06,0.0,0.0,0.0,5.6072852939952934e-05,-0.01591305434703827,-0.045541223138570786,0.0823386013507843,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.2132406234741211,-0.02847766876220703,0.06162247061729431,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026355.901175,38700,1700026355,884848128,sensor_wgs84,0.6680889129638672,0.1643446981906891,0.25068071484565735,0.6810339093208313,1.6768569705317982e-06,0.0,0.0,0.0,1.9439900977877376e-06,0.0,0.0,0.0,5.6072852939952934e-05,-0.00625136774033308,-0.038148678839206696,0.08845385909080505,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.19968771934509277,0.0914621353149414,0.17069202661514282,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026355.9129908,38701,1700026355,894865408,sensor_wgs84,0.6681804060935974,0.1639549881219864,0.25086596608161926,0.6809698939323425,1.6768569705317982e-06,0.0,0.0,0.0,1.9439900977877376e-06,0.0,0.0,0.0,5.6072852939952934e-05,-0.004906999878585339,-0.023659173399209976,0.07968901097774506,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.1302558183670044,0.22487258911132812,0.18564876914024353,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1700026355.9204266,38702,1700026355,904879360,sensor_wgs84,0.6682336330413818,0.16365428268909454,0.2510679066181183,0.6809155941009521,1.6768569705317982e-06,0.0,0.0,0.0,1.9439900977877376e-06,0.0,0.0,0.0,5.6072852939952934e-05,-0.005621082149446011,-0.002082202350720763,0.06663011759519577,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.05017125606536865,0.20593738555908203,0.1477072536945343,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
